DATA ZAWARCIA TRANSAKCJI;MIASTO;DZIELNICA;ULICA;RODZAJ RYNKU;CENA NABYCIA;POWIERZCHNIA MIESZKANIA;CENA ZA 1 MKW;POŁOŻENIE NA KONDYGNACJI;OBECNOŚĆ MIEJSCA PARKINGOWEGO;STANDARD;ROK BUDOWY
2018-04-16;Gdynia; Witomino;Nauczycielska;RYNEK WTÓRNY;150000;29,75;6582;3;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-17;Gdynia; Leszczynki;Morska;RYNEK WTÓRNY;270000;39,9;8118;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-17;Sopot; Sopot;Cieszyńskiego;RYNEK WTÓRNY;250000;37,11;8130;6;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-17;Gdynia; Działki Leśne;Śląska;RYNEK WTÓRNY;235000;55,49;5431;5;BRAK MP;PRZECIĘTNY;lata 50-60-te XX-go wieku
2018-04-17;Gdynia; Karwiny;Gojawiczyńskiej;RYNEK WTÓRNY;210000;43,14;6178;1;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-17;Gdynia; Pogórze;Romanowskiego;RYNEK WTÓRNY;260000;66,65;5031;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-17;Gdynia; Witomino;Narcyzowa;RYNEK WTÓRNY;185000;36,75;6433;5;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-17;Gdynia; Witomino;Rolnicza;RYNEK WTÓRNY;200000;38,65;6544;3;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-17;Sopot; Sopot;Wejherowska;RYNEK WTÓRNY;220000;51,4;5508;4;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-18;Sopot; Sopot;Majkowskiego;RYNEK WTÓRNY;585000;37,13;17148;1;BRAK MP;WYSOKI;lata 40-50 te XX-go wieku
2018-04-18;Gdynia; Kamienna Góra;Marszałka Piłsudskiego Al.;RYNEK WTÓRNY;300000;43,91;8133;3;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-18;Gdynia; Śródmieście z Portem;3 Maja;RYNEK WTÓRNY;250000;40,15;7575;6;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-18;Gdynia; Śródmieście z Portem;Armii Krajowej;RYNEK WTÓRNY;278500;43,9;7645;2;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-18;Gdynia; Wielki Kack;Zielona Laguna;RYNEK PIERWOTNY;374661;85,69;5429;1;GARAŻ JEDNOSTANOWISKOWY;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-04-19;Sopot; Sopot;3 Maja;RYNEK WTÓRNY;360000;46,25;9059;4;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-19;Gdynia; Wielki Kack;Gryfa Pomorskiego;RYNEK WTÓRNY;300000;41,25;8606;3;BRAK MP;DOBRY;2001
2018-01-31;Gdynia; Wzgórze Św. Maksymiliana;Legionów;RYNEK WTÓRNY;266000;46,62;6978;2;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-04-19;Gdynia; Pustki Cisowskie;Berberysowa;RYNEK WTÓRNY;118000;38,21;4464;4;BRAK MP;NISKI;lata 80-te XX-go wieku
2018-04-19;Gdynia; Witomino;Długa;RYNEK WTÓRNY;240000;40,75;7229;1;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-19;Gdynia; Śródmieście z Portem;Hryniewickiego;RYNEK WTÓRNY;770000;47,65;17421;3;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;WYSOKI;2015
2018-04-20;Gdynia; Redłowo;Legionów;RYNEK WTÓRNY;380000;39,55;10964;8;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;BARDZO DOBRY;2010
2018-04-20;Gdynia; Kamienna Góra;Krasickiego;RYNEK WTÓRNY;475000;54,13;9982;6;BRAK MP;BARDZO DOBRY;lata 30-40 te XX-go wieku
2018-04-20;Gdynia; Leszczynki;Dembińskiego;RYNEK WTÓRNY;363500;52,75;8108;3;BRAK MP;DOBRY;2015
2018-04-20;Gdynia; Redłowo;Legionów;RYNEK WTÓRNY;298000;39,62;8877;4;BRAK MP;DOBRY;2010
2018-04-20;Gdynia; Redłowo;Powstania Wielkopolskiego;RYNEK WTÓRNY;270000;47,33;6969;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-20;Sopot; Sopot;Bitwy Pod Płowcami;RYNEK WTÓRNY;530000;55,75;10701;4;BRAK MP;BARDZO DOBRY;lata 40-50-te XX-go wieku
2018-04-20;Sopot; Sopot;Mickiewicza;RYNEK WTÓRNY;475000;55,69;9724;3;BRAK MP;BARDZO DOBRY;lata 60-70-te XX-go wieku
2018-04-20;Sopot; Sopot;Żeromskiego;RYNEK WTÓRNY;320000;41,45;9051;3;BRAK MP;DOBRY;lata 30-te XX-go wieku
2018-04-20;Sopot; Sopot;Cieszyńskiego;RYNEK WTÓRNY;290000;44,25;7851;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-20;Gdynia; Śródmieście z Portem;Władysława IV;RYNEK WTÓRNY;227000;37,61;7421;10;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-20;Gdynia; Witomino;Nauczycielska;RYNEK WTÓRNY;255000;55,75;5769;2;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2017-04-21;Gdynia; Wzgórze Św. Maksymiliana;Partyzantów;RYNEK WTÓRNY;255000;45,07;6946;10;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-20;Gdynia; Dąbrowa;Gorczycowa;RYNEK WTÓRNY;280000;51,25;6693;3;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-20;Gdynia; Babie Doły;Ikara;RYNEK WTÓRNY;192000;37,6;6491;3;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-20;Gdynia; Śródmieście z Portem;Abrahama;RYNEK WTÓRNY;293000;34,55;9917;3;BRAK MP;BARDZO DOBRY;lata 40-50-te XX-go wieku
2018-04-20;Gdynia; Wielki Kack;Lipowa;RYNEK WTÓRNY;229500;44,35;6471;1;GARAŻ JEDNOSTANOWISKOWY;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-21;Gdynia; Śródmieście z Portem;Świętojańska;RYNEK WTÓRNY;340000;49,91;8053;6;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-21;Gdynia; Obłuże;Podgórska;RYNEK WTÓRNY;265000;49,35;6616;8;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-23;Sopot; Sopot;Powstańców Warszawy;RYNEK WTÓRNY;1125000;100,85;12173;2;BRAK MP;BARDZO DOBRY;lata 30-te XX-go wieku
2018-04-23;Gdynia; Mały Kack;Parkowa;RYNEK WTÓRNY;620000;83,75;8466;3;BRAK MP;DOBRY;2010-2015
2018-04-23;Gdynia; Leszczynki;Dantyszka;RYNEK WTÓRNY;195000;35,91;6843;2;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-07-04;Gdynia; Wzgórze Św. Maksymiliana;Legionów;RYNEK WTÓRNY;200000;36,13;6944;3;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2017-02-09;Gdynia; Wzgórze Św. Maksymiliana;Partyzantów;RYNEK WTÓRNY;300000;52,45;6939;3;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-23;Gdynia; Redłowo;Legionów;RYNEK WTÓRNY;297500;37,48;9325;10;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;DOBRY;2010
2018-04-23;Gdynia; Śródmieście z Portem;Abrahama;RYNEK WTÓRNY;316000;44,24;8440;3;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-23;Gdynia; Działki Leśne;Warszawska;RYNEK WTÓRNY;370000;77,95;5829;3;BRAK MP;PRZECIĘTNY;lata 50-60-te XX-go wieku
2018-04-23;Gdynia; Karwiny;Brzechwy;RYNEK WTÓRNY;172000;38,75;5806;9;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-23;Gdynia; Karwiny;Chwaszczyńska;RYNEK WTÓRNY;219000;38,75;7019;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-23;Gdynia; Pustki Cisowskie;Chabrowa;RYNEK WTÓRNY;455000;96,54;5741;2;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-23;Gdynia; Redłowo;Kaczewska;RYNEK WTÓRNY;215000;49,55;5583;4;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-24;Gdynia; Działki Leśne;Wolności;RYNEK WTÓRNY;395000;43,61;10362;2;MIEJSCE NAZIEMNE;BARDZO DOBRY;2010
2018-04-24;Sopot; Sopot;Okrzei;RYNEK WTÓRNY;400000;37,95;11920;3;BRAK MP;BARDZO DOBRY;lata 60-70-te XX-go wieku
2018-04-24;Sopot; Sopot;Armii Krajowej;RYNEK WTÓRNY;235000;24,25;11398;1;BRAK MP;BARDZO DOBRY;2010
2018-04-24;Gdynia; Dąbrowa;Nagietkowa;RYNEK WTÓRNY;240000;39,75;7391;2;BRAK MP;DOBRY;lata 90-te XX-go wieku
2018-04-24;Gdynia; Karwiny;Buraczana;RYNEK WTÓRNY;124000;36,41;4810;2;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-24;Gdynia; Oksywie;Godebskiego;RYNEK WTÓRNY;180000;55,65;4430;3;BRAK MP;NISKI;lata 80-te XX-go wieku
2018-04-24;Gdynia; Śródmieście z Portem;Waszyngtona;RYNEK WTÓRNY;355000;46,65;8881;2;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-24;Gdynia; Karwiny;Kruczkowskiego;RYNEK WTÓRNY;215000;40,35;6674;2;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-24;Gdynia; Obłuże;Unruga;RYNEK WTÓRNY;265000;49,45;6604;1;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-24;Gdynia; Witomino;Widna;RYNEK WTÓRNY;222000;38,71;7103;4;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-24;Sopot; Sopot;23 Marca;RYNEK WTÓRNY;245000;41,46;7240;5;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-25;Sopot; Sopot;Sobieskiego;RYNEK WTÓRNY;452000;37,85;13323;2;BRAK MP;BARDZO DOBRY;lata 30-te XX-go wieku
2018-07-26;Gdynia; Wzgórze Św. Maksymiliana;Gen. Dąbrowskiego;RYNEK WTÓRNY;265000;47,05;6900;2;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-25;Gdynia; Leszczynki;Dembińskiego;RYNEK WTÓRNY;335000;44,75;8778;1;MIEJSCE NAZIEMNE;DOBRY;2015
2018-04-25;Gdynia; Działki Leśne;Warszawska;RYNEK WTÓRNY;230000;35,9;7819;4;BRAK MP;DOBRY;lata 50-60-te XX-go wieku
2018-04-25;Gdynia; Leszczynki;Morska;RYNEK WTÓRNY;251000;42;7300;4;BRAK MP;DOBRY;2010
2018-04-25;Gdynia; Mały Kack;Leśna;RYNEK PIERWOTNY;469058;87,58;6407;2;BRAK MP;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-04-25;Sopot; Sopot;Tatrzańska;RYNEK WTÓRNY;385000;56,45;8010;2;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-25;Gdynia; Śródmieście z Portem;3 Maja;RYNEK WTÓRNY;260000;40,05;7841;3;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2017-09-21;Gdynia; Wzgórze Św. Maksymiliana;Górna;RYNEK WTÓRNY;405000;70,25;6878;4;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-25;Gdynia; Cisowa;Kcyńska;RYNEK WTÓRNY;207000;45,8;5800;1;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-25;Gdynia; Chylonia;Chylońska;RYNEK WTÓRNY;145000;40,85;4888;3;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-25;Gdynia; Dąbrowa;Sojowa;RYNEK WTÓRNY;230000;45,56;6331;2;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-25;Gdynia; Leszczynki;Dembińskiego;RYNEK WTÓRNY;260000;49,42;6506;3;BRAK MP;PRZECIĘTNY;2010
2018-04-26;Sopot; Sopot;Władysława Łokietka;RYNEK PIERWOTNY;879630;51,08;18451;4;BRAK MP;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-04-26;Gdynia; Wzgórze Św. Maksymiliana;Redłowska;RYNEK WTÓRNY;399000;46,05;9942;3;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;BARDZO DOBRY;2010
2018-04-26;Gdynia; Mały Kack;Leśna;RYNEK WTÓRNY;235000;33,73;8419;2;BRAK MP;DOBRY;2010-2015
2018-04-26;Gdynia; Dąbrowa;Miętowa;RYNEK WTÓRNY;290000;50,85;6936;1;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-26;Gdynia; Grabówek;Beniowskiego;RYNEK WTÓRNY;270000;45,65;7196;8;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-04-26;Gdynia; Obłuże;Płk. Dąbka;RYNEK WTÓRNY;215000;66,75;4351;2;BRAK MP;NISKI;lata 80-te XX-go wieku
2018-04-26;Sopot; Sopot;Kraszewskiego;RYNEK WTÓRNY;290000;41,85;8255;4;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-26;Sopot; Sopot;Żeromskiego;RYNEK WTÓRNY;280000;41,45;8086;1;BRAK MP;DOBRY;lata 30-te XX-go wieku
2018-04-26;Gdynia; Wielki Kack;Starodworcowa;RYNEK WTÓRNY;350000;54,66;7606;2;GARAŻ JEDNOSTANOWISKOWY;DOBRY;lata 90-te XX-go wieku
2017-02-09;Gdynia; Wzgórze Św. Maksymiliana;Bp. Dominika;RYNEK WTÓRNY;296500;52,46;6871;5;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-26;Gdynia; Cisowa;Kcyńska;RYNEK WTÓRNY;179000;33,05;6882;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-26;Gdynia; Grabówek;Morska;RYNEK WTÓRNY;219000;40,75;6714;5;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-27;Sopot; Sopot;Grunwaldzka;RYNEK WTÓRNY;800000;47,55;18087;2;BRAK MP;WYSOKI;lata 40-50-te XX-go wieku
2018-04-27;Sopot; Sopot;Joselewicza;RYNEK WTÓRNY;399000;39,35;11499;3;BRAK MP;BARDZO DOBRY;lata 40-50-te XX-go wieku
2018-04-27;Gdynia; Kamienna Góra;Necla;RYNEK WTÓRNY;378500;40,71;10638;2;BRAK MP;BARDZO DOBRY;lata 30-40 te XX-go wieku
2018-04-27;Gdynia; Orłowo;Kiedronia;RYNEK PIERWOTNY;500231;49,59;11331;3;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-04-27;Gdynia; Chwarzno-Wiczlino;Zaruskiego Gen.;RYNEK WTÓRNY;590000;84,09;8078;3;BRAK MP;DOBRY;2015
2018-04-27;Gdynia; Działki Leśne;Warszawska;RYNEK WTÓRNY;230000;40,35;7045;5;BRAK MP;DOBRY;lata 50-60-te XX-go wieku
2018-04-27;Gdynia; Leszczynki;Stoigniewa;RYNEK WTÓRNY;215500;37,82;7080;1;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-04-27;Gdynia; Oksywie;Godebskiego;RYNEK WTÓRNY;145000;47,55;4312;3;BRAK MP;NISKI;lata 80-te XX-go wieku
2017-09-01;Gdynia; Wzgórze Św. Maksymiliana;Bp. Dominika;RYNEK WTÓRNY;306000;54,04;6870;5;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-27;Sopot; Sopot;Niepodległości Al.;RYNEK WTÓRNY;310000;38,85;9346;1;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-04-27;Sopot; Sopot;Niepodległości Al.;RYNEK WTÓRNY;275000;35,9;9073;2;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-04-27;Gdynia; Wielki Kack;Lipowa;RYNEK WTÓRNY;215000;36,65;7267;4;BRAK MP;DOBRY;lata 90-te XX-go wieku
2018-04-27;Gdynia; Witomino;Konwaliowa;RYNEK WTÓRNY;180000;50,35;4812;6;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2016-11-30;Gdynia; Wzgórze Św. Maksymiliana;Gen. Dąbrowskiego;RYNEK WTÓRNY;439000;76,01;6865;1;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-27;Gdynia; Dąbrowa;Kolendrowa;RYNEK WTÓRNY;246000;58,38;5391;1;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-04-27;Gdynia; Obłuże;Podgórska;RYNEK WTÓRNY;285000;56,35;6248;10;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-27;Gdynia; Pustki Cisowskie;Czeremchowa;RYNEK WTÓRNY;203000;50,09;5292;4;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-04-27;Gdynia; Witomino;Morskiego Pułku Strzelców;RYNEK WTÓRNY;225000;41,45;6759;5;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-04-27;Sopot; Sopot;Niepodległości Al.;RYNEK WTÓRNY;160000;36,23;5823;2;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-04-30;Gdynia; Leszczynki;Dembińskiego;RYNEK WTÓRNY;310000;42,65;8584;5;BRAK MP;DOBRY;2015
2018-04-30;Gdynia; Działki Leśne;Warszawska;RYNEK WTÓRNY;228200;40,25;7016;4;BRAK MP;DOBRY;lata 50-60-te XX-go wieku
2018-04-30;Gdynia; Dąbrowa;Rdestowa;RYNEK WTÓRNY;230000;43,55;6586;3;BRAK MP;PRZECIĘTNY;2010
2018-05-02;Gdynia; Orłowo;Spacerowa;RYNEK PIERWOTNY;795713;55,05;15654;3;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-05-02;Gdynia; Działki Leśne;Słupecka;RYNEK WTÓRNY;241500;36,26;8067;1;BRAK MP;DOBRY;lata 50-60-te XX-go wieku
2018-05-02;Gdynia; Obłuże;Perłowa;RYNEK WTÓRNY;380000;68,95;6630;4;GARAŻ JEDNOSTANOWISKOWY;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-02;Gdynia; Witomino;Strażacka;RYNEK WTÓRNY;224000;39,35;7052;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-04;Gdynia; Wielki Kack;Krośniąt;RYNEK WTÓRNY;452500;66,43;7943;1;MIEJSCE NAZIEMNE;DOBRY;2001
2018-05-04;Gdynia; Cisowa;Chylońska;RYNEK WTÓRNY;197000;58,75;4528;3;BRAK MP;NISKI;lata 80-te XX-go wieku
2018-05-07;Gdynia; Redłowo;Legionów;RYNEK WTÓRNY;520000;51,85;11253;2;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;BARDZO DOBRY;2010
2018-05-07;Sopot; Sopot;Okrzei;RYNEK WTÓRNY;790000;59,75;14390;1;BRAK MP;WYSOKI;lata 60-70-te XX-go wieku
2018-05-07;Gdynia; Śródmieście z Portem;Władysława IV;RYNEK WTÓRNY;250000;38,55;7856;3;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-05-07;Gdynia; Śródmieście z Portem;Starowiejska;RYNEK WTÓRNY;280000;38,25;8695;2;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-04-13;Gdynia; Wzgórze Św. Maksymiliana;Norwida;RYNEK WTÓRNY;200000;36,75;6841;3;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-07;Gdynia; Pustki Cisowskie;Sępia;RYNEK WTÓRNY;320000;63,76;6164;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-07;Gdynia; Śródmieście z Portem;Skwer Kościuszki;RYNEK WTÓRNY;499000;61,05;9334;7;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2018-05-07;Gdynia; Witomino;Pogodna;RYNEK WTÓRNY;190000;38,98;6239;1;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-07;Gdynia; Witomino;Pogodna;RYNEK WTÓRNY;195000;38,79;6394;5;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-07;Gdynia; Witomino;Konwaliowa;RYNEK WTÓRNY;165000;29,75;7086;5;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-08;Gdynia; Dąbrowa;Gorczycowa;RYNEK WTÓRNY;249000;44,35;6910;1;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-05-08;Gdynia; Leszczynki;Dembińskiego;RYNEK PIERWOTNY;383333;64,53;7081;4;BRAK MP;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-05-08;Sopot; Sopot;Tatrzańska;RYNEK WTÓRNY;310000;40,76;8945;10;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-08;Gdynia; Chylonia;Chylońska;RYNEK WTÓRNY;201200;49,45;5314;3;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-08;Gdynia; Grabówek;Morska;RYNEK WTÓRNY;195000;37,75;6548;3;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-08;Gdynia; Oksywie;Płk. Dąbka;RYNEK WTÓRNY;220000;49,62;5677;3;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-08;Gdynia; Pogórze;Steyera;RYNEK WTÓRNY;159000;36,35;5779;1;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-09;Gdynia; Grabówek;Morska;RYNEK WTÓRNY;273000;47,75;6978;2;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-05-09;Gdynia; Redłowo;Legionów;RYNEK WTÓRNY;355000;50,1;8325;8;MIEJSCE POSTOJOWE W HALI GARAŻOWEJ;DOBRY;2010
2017-11-06;Gdynia; Wzgórze Św. Maksymiliana;Bp. Dominika;RYNEK WTÓRNY;265000;47,85;6798;2;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-09;Gdynia; Obłuże;Unruga;RYNEK WTÓRNY;205000;56,15;4843;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-09;Gdynia; Witomino;Widna;RYNEK WTÓRNY;240000;46,29;6460;3;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-09;Sopot; Sopot;23 Marca;RYNEK WTÓRNY;236500;39,68;7315;2;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-10;Gdynia; Mały Kack;Wzgórze Bernadowo;RYNEK WTÓRNY;390000;56,45;8098;3;GARAŻ JEDNOSTANOWISKOWY;DOBRY;2010-2015
2018-05-10;Gdynia; Mały Kack;Leśna;RYNEK PIERWOTNY;306369;45,26;8055;4;BRAK MP;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-05-10;Gdynia; Orłowo;Oficerska;RYNEK PIERWOTNY;433333;60,71;8300;2;BRAK MP;DEWELOPERSKI/DO WYKOŃCZENIA;2016-2018
2018-05-10;Sopot; Sopot;Niepodległości Al.;RYNEK WTÓRNY;270000;31,45;10085;2;BRAK MP;BARDZO DOBRY;lata 60-70-te XX-go wieku
2018-02-22;Gdynia; Wzgórze Św. Maksymiliana;Wyspiańskiego;RYNEK WTÓRNY;228000;41,73;6791;6;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-10;Gdynia; Witomino;Polskiego Czerwonego Krzyża;RYNEK WTÓRNY;180000;41,55;5662;2;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-19;Gdynia; Wzgórze Św. Maksymiliana;Wyspiańskiego;RYNEK WTÓRNY;228000;41,73;6791;6;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2017-12-18;Gdynia; Wzgórze Św. Maksymiliana;Górna;RYNEK WTÓRNY;260000;47,1;6787;2;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-10;Gdynia; Cisowa;Kurpińskiego;RYNEK WTÓRNY;195000;36,56;6735;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-10;Gdynia; Leszczynki;Gen. Orlicz - Dreszera;RYNEK WTÓRNY;120000;35,75;4772;4;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-10;Gdynia; Obłuże;Płk. Dąbka;RYNEK WTÓRNY;285000;56,35;6248;9;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
2018-05-10;Gdynia; Obłuże;Unruga;RYNEK WTÓRNY;255000;42,75;7280;1;BRAK MP;DOBRY;lata 80-te XX-go wieku
2018-05-10;Gdynia; Witomino;Chwarznieńska;RYNEK WTÓRNY;148000;29,75;6514;5;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-10;Gdynia; Witomino;Wielkokacka;RYNEK WTÓRNY;190000;36,15;6664;10;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-11;Sopot; Sopot;Lipowa;RYNEK WTÓRNY;585000;50,3;12868;1;BRAK MP;BARDZO DOBRY;lata 40-50 te XX-go wieku
2018-05-11;Gdynia; Dąbrowa;Paprykowa;RYNEK WTÓRNY;329000;59,25;6724;1;BRAK MP;PRZECIĘTNY;lata 90-te XX-go wieku
2018-05-11;Gdynia; Grabówek;Kołłątaja;RYNEK WTÓRNY;199000;30,87;7959;1;BRAK MP;DOBRY;lata 60-70-te XX-go wieku
2018-05-11;Sopot; Sopot;Kraszewskiego;RYNEK WTÓRNY;302000;37,45;9452;1;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-11;Gdynia; Śródmieście z Portem;Abrahama;RYNEK WTÓRNY;295000;40,15;8695;4;BRAK MP;DOBRY;lata 40-50-te XX-go wieku
2016-11-08;Gdynia; Orłowo;Wrocławska;RYNEK WTÓRNY;580000;95,22;7122;1;BRAK MP;DOBRY;lata 90-te XX-go wieku
2018-04-13;Gdynia; Wzgórze Św. Maksymiliana;Władysława IV;RYNEK WTÓRNY;420000;73,94;6778;7;BRAK MP;PRZECIĘTNY;lata 60-70-te XX-go wieku
2018-05-11;Gdynia; Redłowo;Cylkowskiego;RYNEK WTÓRNY;200000;39,21;6462;4;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-14;Sopot; Sopot;Cieszyńskiego;RYNEK WTÓRNY;320000;44,25;8529;8;BRAK MP;DOBRY;lata 70-80-te XX-go wieku
2018-05-14;Gdynia; Karwiny;Buraczana;RYNEK WTÓRNY;192000;39,74;6185;4;BRAK MP;PRZECIĘTNY;lata 70-80-te XX-go wieku
2018-05-14;Gdynia; Obłuże;Białowieska;RYNEK WTÓRNY;182000;36,25;6428;5;BRAK MP;PRZECIĘTNY;lata 80-te XX-go wieku
